STATIONS_ID;MESS_DATUM;QN_8;   P;  P0;eor
       3379;2019032909;    3; 1031.2;  968.3;eor
       3379;2019032910;    3; 1030.4;  968.0;eor
       3379;2019032911;    3; 1029.5;  967.5;eor
       3379;2019032912;    3; 1029.1;  967.2;eor
       3379;2019032913;    3; 1028.5;  966.8;eor
       3379;2019032914;    3; 1028.0;  966.3;eor
       3379;2019032915;    3; 1027.2;  965.7;eor
       3379;2019032916;    3; 1026.9;  965.3;eor
       3379;2019032917;    3; 1027.0;  965.2;eor
       3379;2019032918;    3; 1027.3;  965.1;eor
       3379;2019032919;    3; 1028.0;  965.5;eor
       3379;2019032920;    3; 1028.0;  965.3;eor
       3379;2019032921;    3; 1028.3;  965.2;eor
       3379;2019032922;    3; 1028.3;  965.0;eor
       3379;2019032923;    3; 1028.0;  964.5;eor
       3379;2019033000;    3; 1027.8;  964.1;eor
       3379;2019033001;    3; 1027.7;  963.8;eor
       3379;2019033002;    3; 1027.6;  963.6;eor
       3379;2019033003;    3; 1027.5;  963.5;eor
       3379;2019033004;    3; 1027.4;  963.3;eor
       3379;2019033005;    3; 1027.7;  963.6;eor
       3379;2019033006;    3; 1027.8;  963.8;eor
       3379;2019033007;    3; 1026.8;  963.8;eor
       3379;2019033008;    3; 1026.3;  963.8;eor
       3379;2019033009;    3; 1025.6;  963.5;eor
       3379;2019033010;    3; 1024.6;  963.0;eor
       3379;2019033011;    3; 1023.9;  962.6;eor
       3379;2019033012;    3; 1023.1;  961.9;eor
       3379;2019033013;    3; 1022.1;  961.2;eor
       3379;2019033014;    3; 1021.2;  960.6;eor
       3379;2019033015;    3; 1020.7;  960.1;eor
       3379;2019033016;    3; 1020.0;  959.4;eor
       3379;2019033017;    3; 1020.0;  959.2;eor
       3379;2019033018;    3; 1020.3;  959.1;eor
       3379;2019033019;    3; 1021.2;  959.5;eor
       3379;2019033020;    3; 1021.7;  959.6;eor
       3379;2019033021;    3; 1021.7;  959.5;eor
       3379;2019033022;    3; 1021.9;  959.4;eor
       3379;2019033023;    3; 1022.1;  959.4;eor
       3379;2019033100;    3; 1022.5;  959.5;eor
       3379;2019033101;    3; 1022.6;  959.3;eor
       3379;2019033102;    3; 1022.5;  959.2;eor
       3379;2019033103;    3; 1022.3;  958.9;eor
       3379;2019033104;    3; 1022.4;  958.8;eor
       3379;2019033105;    3; 1022.5;  958.8;eor
       3379;2019033106;    3; 1022.6;  959.0;eor
       3379;2019033107;    3; 1022.0;  959.3;eor
       3379;2019033108;    3; 1021.1;  959.3;eor
       3379;2019033109;    3; 1020.7;  959.3;eor
       3379;2019033110;    3; 1019.8;  959.1;eor
       3379;2019033111;    3; 1019.1;  958.5;eor
       3379;2019033112;    3; 1018.7;  958.2;eor
       3379;2019033113;    3; 1018.2;  957.6;eor
       3379;2019033114;    3; 1017.6;  957.2;eor
       3379;2019033115;    3; 1017.1;  956.7;eor
       3379;2019033116;    3; 1017.2;  956.6;eor
       3379;2019033117;    3; 1017.3;  956.6;eor
       3379;2019033118;    3; 1017.8;  956.8;eor
       3379;2019033119;    3; 1018.4;  957.1;eor
       3379;2019033120;    3; 1018.9;  957.2;eor
       3379;2019033121;    3; 1019.4;  957.3;eor
       3379;2019033122;    3; 1019.7;  957.7;eor
       3379;2019033123;    3; 1019.9;  957.7;eor
       3379;2019040100;    3; 1020.0;  957.6;eor
       3379;2019040101;    3; 1019.8;  957.3;eor
       3379;2019040102;    3; 1019.9;  957.2;eor
       3379;2019040103;    3; 1020.0;  957.2;eor
       3379;2019040104;    3; 1020.2;  957.2;eor
       3379;2019040105;    3; 1020.2;  957.1;eor
       3379;2019040106;    3; 1020.3;  957.3;eor
       3379;2019040107;    3; 1020.2;  957.5;eor
       3379;2019040108;    3; 1019.7;  957.4;eor
       3379;2019040109;    3; 1019.5;  957.5;eor
       3379;2019040110;    3; 1018.9;  957.2;eor
       3379;2019040111;    3; 1018.3;  956.9;eor
       3379;2019040112;    3; 1017.5;  956.4;eor
       3379;2019040113;    3; 1016.6;  955.7;eor
       3379;2019040114;    3; 1015.9;  955.1;eor
       3379;2019040115;    3; 1015.3;  954.6;eor
       3379;2019040116;    3; 1014.9;  954.2;eor
       3379;2019040117;    3; 1014.9;  954.0;eor
       3379;2019040118;    3; 1015.2;  954.1;eor
       3379;2019040119;    3; 1015.9;  954.4;eor
       3379;2019040120;    3; 1016.1;  954.5;eor
       3379;2019040121;    3; 1016.3;  954.4;eor
       3379;2019040122;    3; 1016.2;  954.1;eor
       3379;2019040123;    3; 1015.9;  953.7;eor
       3379;2019040200;    3; 1015.9;  953.4;eor
       3379;2019040201;    3; 1015.8;  953.1;eor
       3379;2019040202;    3; 1015.7;  952.8;eor
       3379;2019040203;    3; 1015.6;  952.5;eor
       3379;2019040204;    3; 1015.5;  952.3;eor
       3379;2019040205;    3; 1015.0;  952.1;eor
       3379;2019040206;    3; 1014.8;  952.0;eor
       3379;2019040207;    3; 1013.7;  951.8;eor
       3379;2019040208;    3; 1012.8;  951.6;eor
       3379;2019040209;    3; 1012.0;  951.5;eor
       3379;2019040210;    3; 1011.0;  950.9;eor
       3379;2019040211;    3; 1010.0;  950.2;eor
       3379;2019040212;    3; 1008.9;  949.4;eor
       3379;2019040213;    3; 1007.8;  948.4;eor
       3379;2019040214;    3; 1006.9;  947.6;eor
       3379;2019040215;    3; 1006.4;  947.1;eor
       3379;2019040216;    3; 1005.8;  946.4;eor
       3379;2019040217;    3; 1005.8;  946.2;eor
       3379;2019040218;    3; 1005.9;  946.0;eor
       3379;2019040219;    3; 1006.1;  946.1;eor
       3379;2019040220;    3; 1006.3;  946.1;eor
       3379;2019040221;    3; 1006.0;  945.7;eor
       3379;2019040222;    3; 1006.1;  945.7;eor
       3379;2019040223;    3; 1006.2;  945.6;eor
       3379;2019040300;    3; 1006.5;  945.7;eor
       3379;2019040301;    3; 1006.2;  945.4;eor
       3379;2019040302;    3; 1005.6;  944.7;eor
       3379;2019040303;    3; 1005.5;  944.5;eor
       3379;2019040304;    3; 1005.1;  944.0;eor
       3379;2019040305;    3; 1005.3;  943.9;eor
       3379;2019040306;    3; 1004.8;  943.7;eor
       3379;2019040307;    3; 1004.5;  943.5;eor
       3379;2019040308;    3; 1004.0;  943.4;eor
       3379;2019040309;    3; 1003.0;  942.8;eor
       3379;2019040310;    3; 1002.0;  942.1;eor
       3379;2019040311;    3; 1000.5;  941.0;eor
       3379;2019040312;    3;  999.2;  940.0;eor
       3379;2019040313;    3;  997.9;  938.9;eor
       3379;2019040314;    3;  997.1;  938.3;eor
       3379;2019040315;    3;  996.9;  937.8;eor
       3379;2019040316;    3;  996.7;  937.5;eor
       3379;2019040317;    3;  996.6;  937.3;eor
       3379;2019040318;    3;  996.9;  937.4;eor
       3379;2019040319;    3;  997.4;  937.6;eor
       3379;2019040320;    3;  997.5;  937.6;eor
       3379;2019040321;    3; 1002.0;  940.3;eor
       3379;2019040322;    3; 1002.7;  940.8;eor
       3379;2019040323;    3; 1002.7;  940.7;eor
       3379;2019040400;    3; 1002.0;  939.9;eor
       3379;2019040401;    3; 1001.4;  939.1;eor
       3379;2019040402;    3; 1000.7;  938.4;eor
       3379;2019040403;    3;  999.9;  937.5;eor
       3379;2019040404;    3;  998.7;  936.6;eor
       3379;2019040405;    3;  997.6;  935.6;eor
       3379;2019040406;    3;  996.6;  934.7;eor
       3379;2019040407;    3;  994.9;  933.3;eor
       3379;2019040408;    3;  994.5;  933.3;eor
       3379;2019040409;    3;  994.1;  933.4;eor
       3379;2019040410;    3;  995.4;  934.7;eor
       3379;2019040411;    3;  995.7;  934.9;eor
       3379;2019040412;    3;  995.4;  934.8;eor
       3379;2019040413;    3;  995.1;  934.9;eor
       3379;2019040414;    3;  996.9;  936.1;eor
       3379;2019040415;    3;  998.6;  937.3;eor
       3379;2019040416;    3;  999.1;  937.7;eor
       3379;2019040417;    3; 1000.9;  939.2;eor
       3379;2019040418;    3; 1001.9;  940.0;eor
       3379;2019040419;    3; 1003.4;  941.3;eor
       3379;2019040420;    3; 1004.3;  942.0;eor
       3379;2019040421;    3; 1004.9;  942.5;eor
       3379;2019040422;    3; 1005.6;  943.1;eor
       3379;2019040423;    3; 1005.4;  942.9;eor
       3379;2019040500;    3; 1005.4;  942.8;eor
       3379;2019040501;    3; 1005.7;  943.0;eor
       3379;2019040502;    3; 1005.5;  942.9;eor
       3379;2019040503;    3; 1005.8;  943.2;eor
       3379;2019040504;    3; 1005.9;  943.3;eor
       3379;2019040505;    3; 1006.1;  943.4;eor
       3379;2019040506;    3; 1006.3;  943.6;eor
       3379;2019040507;    3; 1006.1;  943.4;eor
       3379;2019040508;    3; 1006.3;  943.7;eor
       3379;2019040509;    3; 1006.3;  943.8;eor
       3379;2019040510;    3; 1005.9;  943.6;eor
       3379;2019040511;    3; 1005.3;  943.3;eor
       3379;2019040512;    3; 1004.8;  943.0;eor
       3379;2019040513;    3; 1004.1;  942.6;eor
       3379;2019040514;    3; 1003.9;  942.3;eor
       3379;2019040515;    3; 1003.5;  942.0;eor
       3379;2019040516;    3; 1003.4;  942.0;eor
       3379;2019040517;    3; 1003.4;  942.0;eor
       3379;2019040518;    3; 1003.7;  942.1;eor
       3379;2019040519;    3; 1004.4;  942.6;eor
       3379;2019040520;    3; 1004.9;  942.9;eor
       3379;2019040521;    3; 1005.5;  943.3;eor
       3379;2019040522;    3; 1005.3;  943.3;eor
       3379;2019040523;    3; 1005.5;  943.5;eor
       3379;2019040600;    3; 1005.6;  943.6;eor
       3379;2019040601;    3; 1005.4;  943.5;eor
       3379;2019040602;    3; 1005.3;  943.3;eor
       3379;2019040603;    3; 1005.3;  943.3;eor
       3379;2019040604;    3; 1005.2;  943.1;eor
       3379;2019040605;    3; 1005.4;  943.4;eor
       3379;2019040606;    3; 1005.6;  943.7;eor
       3379;2019040607;    3; 1005.6;  943.8;eor
       3379;2019040608;    3; 1005.4;  943.8;eor
       3379;2019040609;    3; 1004.8;  943.6;eor
       3379;2019040610;    3; 1003.6;  942.9;eor
       3379;2019040611;    3; 1002.9;  942.5;eor
       3379;2019040612;    3; 1002.1;  941.9;eor
       3379;2019040613;    3; 1001.7;  941.7;eor
       3379;2019040614;    3; 1001.1;  941.4;eor
       3379;2019040615;    3; 1001.0;  941.3;eor
       3379;2019040616;    3; 1001.2;  941.4;eor
       3379;2019040617;    3; 1001.3;  941.2;eor
       3379;2019040618;    3; 1001.7;  941.4;eor
       3379;2019040619;    3; 1002.5;  941.9;eor
       3379;2019040620;    3; 1002.4;  941.7;eor
       3379;2019040621;    3; 1002.3;  941.4;eor
       3379;2019040622;    3; 1002.5;  941.4;eor
       3379;2019040623;    3; 1002.5;  941.2;eor
       3379;2019040700;    3; 1002.6;  941.1;eor
       3379;2019040701;    3; 1002.9;  941.1;eor
       3379;2019040702;    3; 1003.0;  941.0;eor
       3379;2019040703;    3; 1003.1;  941.0;eor
       3379;2019040704;    3; 1003.5;  941.3;eor
       3379;2019040705;    3; 1003.8;  941.7;eor
       3379;2019040706;    3; 1003.9;  942.0;eor
       3379;2019040707;    3; 1003.9;  942.2;eor
       3379;2019040708;    3; 1003.9;  942.6;eor
       3379;2019040709;    3; 1004.1;  943.0;eor
       3379;2019040710;    3; 1003.9;  943.1;eor
       3379;2019040711;    3; 1003.9;  943.2;eor
       3379;2019040712;    3; 1003.4;  943.1;eor
       3379;2019040713;    3; 1003.2;  943.0;eor
       3379;2019040714;    3; 1002.7;  942.8;eor
       3379;2019040715;    3; 1002.9;  943.0;eor
       3379;2019040716;    3; 1003.1;  943.1;eor
       3379;2019040717;    3; 1003.4;  943.3;eor
       3379;2019040718;    3; 1004.1;  943.8;eor
       3379;2019040719;    3; 1005.0;  944.5;eor
       3379;2019040720;    3; 1005.5;  944.9;eor
       3379;2019040721;    3; 1006.7;  945.6;eor
       3379;2019040722;    3; 1006.8;  945.6;eor
       3379;2019040723;    3; 1007.3;  946.0;eor
       3379;2019040800;    3; 1007.6;  946.2;eor
       3379;2019040801;    3; 1008.0;  946.5;eor
       3379;2019040802;    3; 1008.3;  946.7;eor
       3379;2019040803;    3; 1008.6;  947.0;eor
       3379;2019040804;    3; 1009.0;  947.3;eor
       3379;2019040805;    3; 1009.4;  947.7;eor
       3379;2019040806;    3; 1009.9;  948.1;eor
       3379;2019040807;    3; 1010.2;  948.4;eor
       3379;2019040808;    3; 1010.6;  948.8;eor
       3379;2019040809;    3; 1010.8;  948.9;eor
       3379;2019040810;    3; 1010.9;  949.1;eor
       3379;2019040811;    3; 1010.7;  949.0;eor
       3379;2019040812;    3; 1010.6;  949.1;eor
       3379;2019040813;    3; 1010.3;  948.9;eor
       3379;2019040814;    3; 1010.2;  948.8;eor
       3379;2019040815;    3; 1009.9;  948.7;eor
       3379;2019040816;    3; 1010.0;  948.8;eor
       3379;2019040817;    3; 1009.9;  948.6;eor
       3379;2019040818;    3; 1010.3;  948.9;eor
       3379;2019040819;    3; 1010.8;  949.4;eor
       3379;2019040820;    3; 1011.1;  949.6;eor
       3379;2019040821;    3; 1011.0;  949.5;eor
       3379;2019040822;    3; 1011.0;  949.4;eor
       3379;2019040823;    3; 1011.1;  949.4;eor
       3379;2019040900;    3; 1010.8;  949.1;eor
       3379;2019040901;    3; 1010.6;  948.8;eor
       3379;2019040902;    3; 1010.4;  948.6;eor
       3379;2019040903;    3; 1010.3;  948.5;eor
       3379;2019040904;    3; 1010.3;  948.5;eor
       3379;2019040905;    3; 1010.3;  948.6;eor
       3379;2019040906;    3; 1010.4;  948.7;eor
       3379;2019040907;    3; 1010.1;  948.5;eor
       3379;2019040908;    3; 1009.8;  948.4;eor
       3379;2019040909;    3; 1009.5;  948.3;eor
       3379;2019040910;    3; 1009.1;  948.2;eor
       3379;2019040911;    3; 1008.3;  947.7;eor
       3379;2019040912;    3; 1007.7;  947.3;eor
       3379;2019040913;    3; 1007.2;  947.0;eor
       3379;2019040914;    3; 1006.4;  946.4;eor
       3379;2019040915;    3; 1006.1;  946.0;eor
       3379;2019040916;    3; 1005.8;  945.8;eor
       3379;2019040917;    3; 1006.0;  945.9;eor
       3379;2019040918;    3; 1006.6;  946.1;eor
       3379;2019040919;    3; 1007.1;  946.4;eor
       3379;2019040920;    3; 1007.2;  946.4;eor
       3379;2019040921;    3; 1007.7;  946.7;eor
       3379;2019040922;    3; 1007.9;  946.8;eor
       3379;2019040923;    3; 1008.1;  946.9;eor
       3379;2019041000;    3; 1008.2;  946.8;eor
       3379;2019041001;    3; 1008.1;  946.7;eor
       3379;2019041002;    3; 1007.9;  946.4;eor
       3379;2019041003;    3; 1007.8;  946.3;eor
       3379;2019041004;    3; 1008.1;  946.4;eor
       3379;2019041005;    3; 1008.2;  946.5;eor
       3379;2019041006;    3; 1008.6;  946.8;eor
       3379;2019041007;    3; 1008.6;  946.9;eor
       3379;2019041008;    3; 1008.9;  947.2;eor
       3379;2019041009;    3; 1009.0;  947.5;eor
       3379;2019041010;    3; 1009.0;  947.6;eor
       3379;2019041011;    3; 1008.9;  947.7;eor
       3379;2019041012;    3; 1008.8;  947.7;eor
       3379;2019041013;    3; 1009.0;  947.9;eor
       3379;2019041014;    3; 1009.1;  947.9;eor
       3379;2019041015;    3; 1009.1;  948.1;eor
       3379;2019041016;    3; 1009.4;  948.3;eor
       3379;2019041017;    3; 1009.8;  948.6;eor
       3379;2019041018;    3; 1010.3;  948.9;eor
       3379;2019041019;    3; 1011.5;  949.9;eor
       3379;2019041020;    3; 1012.1;  950.4;eor
       3379;2019041021;    3; 1012.4;  950.6;eor
       3379;2019041022;    3; 1012.6;  950.7;eor
       3379;2019041023;    3; 1012.8;  950.9;eor
       3379;2019041100;    3; 1012.8;  950.8;eor
       3379;2019041101;    3; 1012.9;  950.8;eor
       3379;2019041102;    3; 1013.6;  951.3;eor
       3379;2019041103;    3; 1014.4;  951.8;eor
       3379;2019041104;    3; 1014.8;  952.0;eor
       3379;2019041105;    3; 1015.3;  952.5;eor
       3379;2019041106;    3; 1015.7;  952.7;eor
       3379;2019041107;    3; 1016.1;  953.1;eor
       3379;2019041108;    3; 1016.6;  953.5;eor
       3379;2019041109;    3; 1016.6;  953.7;eor
       3379;2019041110;    3; 1016.6;  954.0;eor
       3379;2019041111;    3; 1016.4;  954.1;eor
       3379;2019041112;    3; 1016.3;  954.2;eor
       3379;2019041113;    3; 1016.1;  954.2;eor
       3379;2019041114;    3; 1016.1;  954.3;eor
       3379;2019041115;    3; 1016.3;  954.4;eor
       3379;2019041116;    3; 1016.6;  954.6;eor
       3379;2019041117;    3; 1016.9;  954.8;eor
       3379;2019041118;    3; 1017.3;  955.1;eor
       3379;2019041119;    3; 1018.2;  955.8;eor
       3379;2019041120;    3; 1018.7;  956.1;eor
       3379;2019041121;    3; 1019.0;  956.2;eor
       3379;2019041122;    3; 1019.1;  956.2;eor
       3379;2019041123;    3; 1019.0;  956.1;eor
       3379;2019041200;    3; 1019.1;  956.1;eor
       3379;2019041201;    3; 1019.1;  956.0;eor
       3379;2019041202;    3; 1019.5;  956.2;eor
       3379;2019041203;    3; 1019.6;  956.1;eor
       3379;2019041204;    3; 1019.7;  956.0;eor
       3379;2019041205;    3; 1020.0;  956.2;eor
       3379;2019041206;    3; 1020.3;  956.5;eor
       3379;2019041207;    3; 1020.3;  956.6;eor
       3379;2019041208;    3; 1019.8;  956.4;eor
       3379;2019041209;    3; 1019.7;  956.6;eor
       3379;2019041210;    3; 1019.4;  956.5;eor
       3379;2019041211;    3; 1019.2;  956.4;eor
       3379;2019041212;    3; 1018.7;  956.2;eor
       3379;2019041213;    3; 1018.8;  956.2;eor
       3379;2019041214;    3; 1018.6;  956.1;eor
       3379;2019041215;    3; 1018.5;  956.0;eor
       3379;2019041216;    3; 1018.8;  956.2;eor
       3379;2019041217;    3; 1019.1;  956.4;eor
       3379;2019041218;    3; 1019.4;  956.6;eor
       3379;2019041219;    3; 1020.1;  957.2;eor
       3379;2019041220;    3; 1020.5;  957.4;eor
       3379;2019041221;    3; 1020.6;  957.4;eor
       3379;2019041222;    3; 1020.7;  957.4;eor
       3379;2019041223;    3; 1020.7;  957.3;eor
       3379;2019041300;    3; 1020.4;  957.0;eor
       3379;2019041301;    3; 1020.2;  956.7;eor
       3379;2019041302;    3; 1020.1;  956.6;eor
       3379;2019041303;    3; 1019.9;  956.3;eor
       3379;2019041304;    3; 1019.8;  956.1;eor
       3379;2019041305;    3; 1019.7;  956.0;eor
       3379;2019041306;    3; 1020.0;  956.3;eor
       3379;2019041307;    3; 1019.9;  956.4;eor
       3379;2019041308;    3; 1019.9;  956.6;eor
       3379;2019041309;    3; 1019.5;  956.4;eor
       3379;2019041310;    3; 1018.6;  956.1;eor
       3379;2019041311;    3; 1017.8;  955.4;eor
       3379;2019041312;    3; 1017.2;  955.0;eor
       3379;2019041313;    3; 1017.1;  954.8;eor
       3379;2019041314;    3; 1016.5;  954.4;eor
       3379;2019041315;    3; 1016.2;  954.1;eor
       3379;2019041316;    3; 1016.3;  954.1;eor
       3379;2019041317;    3; 1016.4;  954.1;eor
       3379;2019041318;    3; 1016.5;  954.2;eor
       3379;2019041319;    3; 1017.3;  954.7;eor
       3379;2019041320;    3; 1017.7;  955.0;eor
       3379;2019041321;    3; 1018.0;  955.1;eor
       3379;2019041322;    3; 1018.2;  955.1;eor
       3379;2019041323;    3; 1018.0;  954.9;eor
       3379;2019041400;    3; 1017.7;  954.5;eor
       3379;2019041401;    3; 1017.5;  954.2;eor
       3379;2019041402;    3; 1017.4;  954.1;eor
       3379;2019041403;    3; 1017.4;  954.0;eor
       3379;2019041404;    3; 1017.5;  954.1;eor
       3379;2019041405;    3; 1017.9;  954.4;eor
       3379;2019041406;    3; 1018.3;  954.8;eor
       3379;2019041407;    3; 1018.4;  955.0;eor
       3379;2019041408;    3; 1018.2;  955.1;eor
       3379;2019041409;    3; 1017.6;  955.0;eor
       3379;2019041410;    3; 1017.5;  955.1;eor
       3379;2019041411;    3; 1017.2;  954.9;eor
       3379;2019041412;    3; 1017.8;  955.3;eor
       3379;2019041413;    3; 1018.2;  955.7;eor
       3379;2019041414;    3; 1018.2;  955.8;eor
       3379;2019041415;    3; 1018.3;  955.9;eor
       3379;2019041416;    3; 1018.6;  956.2;eor
       3379;2019041417;    3; 1019.1;  956.6;eor
       3379;2019041418;    3; 1019.9;  957.3;eor
       3379;2019041419;    3; 1021.0;  958.3;eor
       3379;2019041420;    3; 1021.8;  959.0;eor
       3379;2019041421;    3; 1022.2;  959.3;eor
       3379;2019041422;    3; 1022.7;  959.7;eor
       3379;2019041423;    3; 1023.3;  960.1;eor
       3379;2019041500;    3; 1023.9;  960.5;eor
       3379;2019041501;    3; 1023.7;  960.3;eor
       3379;2019041502;    3; 1023.8;  960.4;eor
       3379;2019041503;    3; 1023.8;  960.4;eor
       3379;2019041504;    3; 1023.7;  960.3;eor
       3379;2019041505;    3; 1023.8;  960.4;eor
       3379;2019041506;    3; 1024.2;  960.9;eor
       3379;2019041507;    3; 1024.4;  961.2;eor
       3379;2019041508;    3; 1024.1;  961.1;eor
       3379;2019041509;    3; 1023.9;  961.1;eor
       3379;2019041510;    3; 1023.5;  960.9;eor
       3379;2019041511;    3; 1022.4;  960.4;eor
       3379;2019041512;    3; 1021.7;  959.9;eor
       3379;2019041513;    3; 1020.8;  959.3;eor
       3379;2019041514;    3; 1019.9;  958.5;eor
       3379;2019041515;    3; 1019.4;  958.1;eor
       3379;2019041516;    3; 1018.9;  957.6;eor
       3379;2019041517;    3; 1018.8;  957.4;eor
       3379;2019041518;    3; 1018.9;  957.2;eor
       3379;2019041519;    3; 1019.2;  957.3;eor
       3379;2019041520;    3; 1019.3;  957.1;eor
       3379;2019041521;    3; 1019.1;  956.8;eor
       3379;2019041522;    3; 1018.9;  956.3;eor
       3379;2019041523;    3; 1018.7;  955.9;eor
       3379;2019041600;    3; 1018.8;  955.7;eor
       3379;2019041601;    3; 1018.3;  955.2;eor
       3379;2019041602;    3; 1018.6;  955.3;eor
       3379;2019041603;    3; 1018.9;  955.4;eor
       3379;2019041604;    3; 1019.0;  955.3;eor
       3379;2019041605;    3; 1019.2;  955.5;eor
       3379;2019041606;    3; 1018.9;  955.8;eor
       3379;2019041607;    3; 1018.7;  956.0;eor
       3379;2019041608;    3; 1018.0;  956.0;eor
       3379;2019041609;    3; 1017.8;  956.2;eor
       3379;2019041610;    3; 1017.1;  956.1;eor
       3379;2019041611;    3; 1016.7;  955.8;eor
       3379;2019041612;    3; 1015.9;  955.4;eor
       3379;2019041613;    3; 1015.8;  955.3;eor
       3379;2019041614;    3; 1015.4;  955.1;eor
       3379;2019041615;    3; 1015.6;  955.1;eor
       3379;2019041616;    3; 1015.9;  955.4;eor
       3379;2019041617;    3; 1016.1;  955.5;eor
       3379;2019041618;    3; 1016.8;  955.9;eor
       3379;2019041619;    3; 1018.0;  956.8;eor
       3379;2019041620;    3; 1018.9;  957.3;eor
       3379;2019041621;    3; 1019.2;  957.6;eor
       3379;2019041622;    3; 1019.8;  957.7;eor
       3379;2019041623;    3; 1020.4;  958.0;eor
       3379;2019041700;    3; 1020.9;  958.4;eor
       3379;2019041701;    3; 1021.4;  958.7;eor
       3379;2019041702;    3; 1021.6;  958.8;eor
       3379;2019041703;    3; 1021.6;  958.9;eor
       3379;2019041704;    3; 1021.8;  959.0;eor
       3379;2019041705;    3; 1022.0;  959.4;eor
       3379;2019041706;    3; 1022.1;  959.8;eor
       3379;2019041707;    3; 1022.2;  960.1;eor
       3379;2019041708;    3; 1022.3;  960.5;eor
       3379;2019041709;    3; 1021.9;  960.7;eor
       3379;2019041710;    3; 1021.9;  960.7;eor
       3379;2019041711;    3; 1021.2;  960.4;eor
       3379;2019041712;    3; 1020.9;  960.2;eor
       3379;2019041713;    3; 1020.5;  960.0;eor
       3379;2019041714;    3; 1020.0;  959.6;eor
       3379;2019041715;    3; 1019.9;  959.4;eor
       3379;2019041716;    3; 1020.0;  959.4;eor
       3379;2019041717;    3; 1020.5;  959.6;eor
       3379;2019041718;    3; 1021.3;  960.1;eor
       3379;2019041719;    3; 1022.3;  960.7;eor
       3379;2019041720;    3; 1022.6;  960.8;eor
       3379;2019041721;    3; 1023.1;  961.1;eor
       3379;2019041722;    3; 1023.4;  961.1;eor
       3379;2019041723;    3; 1023.7;  961.3;eor
       3379;2019041800;    3; 1023.5;  960.9;eor
       3379;2019041801;    3; 1023.5;  960.8;eor
       3379;2019041802;    3; 1023.4;  960.6;eor
       3379;2019041803;    3; 1023.8;  960.7;eor
       3379;2019041804;    3; 1024.1;  960.7;eor
       3379;2019041805;    3; 1024.6;  961.1;eor
       3379;2019041806;    3; 1024.4;  961.5;eor
       3379;2019041807;    3; 1024.2;  961.8;eor
       3379;2019041808;    3; 1023.5;  961.7;eor
       3379;2019041809;    3; 1023.2;  961.9;eor
       3379;2019041810;    3; 1022.7;  961.7;eor
       3379;2019041811;    3; 1022.1;  961.5;eor
       3379;2019041812;    3; 1021.8;  961.3;eor
       3379;2019041813;    3; 1021.4;  961.1;eor
       3379;2019041814;    3; 1021.1;  960.9;eor
       3379;2019041815;    3; 1021.1;  960.9;eor
       3379;2019041816;    3; 1021.2;  960.9;eor
       3379;2019041817;    3; 1021.4;  961.0;eor
       3379;2019041818;    3; 1022.2;  961.4;eor
       3379;2019041819;    3; 1023.1;  962.0;eor
       3379;2019041820;    3; 1023.6;  962.2;eor
       3379;2019041821;    3; 1024.2;  962.5;eor
       3379;2019041822;    3; 1024.9;  962.9;eor
       3379;2019041823;    3; 1025.5;  963.3;eor
       3379;2019041900;    3; 1025.9;  963.4;eor
       3379;2019041901;    3; 1026.1;  963.3;eor
       3379;2019041902;    3; 1026.7;  963.6;eor
       3379;2019041903;    3; 1026.8;  963.7;eor
       3379;2019041904;    3; 1027.3;  963.9;eor
       3379;2019041905;    3; 1027.8;  964.4;eor
       3379;2019041906;    3; 1028.0;  965.0;eor
       3379;2019041907;    3; 1027.6;  965.3;eor
       3379;2019041908;    3; 1027.7;  965.8;eor
       3379;2019041909;    3; 1027.1;  965.9;eor
       3379;2019041910;    3; 1026.5;  965.8;eor
       3379;2019041911;    3; 1026.2;  965.6;eor
       3379;2019041912;    3; 1025.7;  965.5;eor
       3379;2019041913;    3; 1025.5;  965.3;eor
       3379;2019041914;    3; 1024.9;  964.9;eor
       3379;2019041915;    3; 1024.8;  964.7;eor
       3379;2019041916;    3; 1024.8;  964.6;eor
       3379;2019041917;    3; 1025.0;  964.6;eor
       3379;2019041918;    3; 1025.5;  964.8;eor
       3379;2019041919;    3; 1026.3;  965.2;eor
       3379;2019041920;    3; 1026.8;  965.4;eor
       3379;2019041921;    3; 1027.2;  965.4;eor
       3379;2019041922;    3; 1027.6;  965.5;eor
       3379;2019041923;    3; 1027.9;  965.6;eor
       3379;2019042000;    3; 1028.0;  965.4;eor
       3379;2019042001;    3; 1028.1;  965.2;eor
       3379;2019042002;    3; 1028.2;  965.1;eor
       3379;2019042003;    3; 1028.4;  965.2;eor
       3379;2019042004;    3; 1028.9;  965.3;eor
       3379;2019042005;    3; 1029.0;  965.5;eor
       3379;2019042006;    3; 1028.3;  965.6;eor
       3379;2019042007;    3; 1027.9;  965.9;eor
       3379;2019042008;    3; 1027.7;  966.0;eor
       3379;2019042009;    3; 1027.1;  965.9;eor
       3379;2019042010;    3; 1026.3;  965.5;eor
       3379;2019042011;    3; 1025.6;  965.2;eor
       3379;2019042012;    3; 1025.0;  964.8;eor
       3379;2019042013;    3; 1024.5;  964.5;eor
       3379;2019042014;    3; 1024.1;  964.1;eor
       3379;2019042015;    3; 1023.5;  963.5;eor
       3379;2019042016;    3; 1023.1;  963.0;eor
       3379;2019042017;    3; 1022.8;  962.6;eor
       3379;2019042018;    3; 1023.1;  962.5;eor
