STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       3379;2018062909;    3;  15.9;  90.0;eor
       3379;2018062910;    3;  16.9;  85.0;eor
       3379;2018062911;    3;  17.7;  82.0;eor
       3379;2018062912;    3;  18.8;  78.0;eor
       3379;2018062913;    3;  20.2;  70.0;eor
       3379;2018062914;    3;  21.9;  63.0;eor
       3379;2018062915;    3;  23.4;  58.0;eor
       3379;2018062916;    3;  22.3;  62.0;eor
       3379;2018062917;    3;  23.1;  61.0;eor
       3379;2018062918;    3;  22.4;  66.0;eor
       3379;2018062919;    3;  21.6;  72.0;eor
       3379;2018062920;    3;  21.0;  72.0;eor
       3379;2018062921;    3;  20.5;  75.0;eor
       3379;2018062922;    3;  19.9;  78.0;eor
       3379;2018062923;    3;  19.0;  80.0;eor
       3379;2018063000;    3;  18.5;  83.0;eor
       3379;2018063001;    3;  17.8;  87.0;eor
       3379;2018063002;    3;  16.6;  92.0;eor
       3379;2018063003;    3;  16.0;  95.0;eor
       3379;2018063004;    3;  15.9;  95.0;eor
       3379;2018063005;    3;  16.6;  91.0;eor
       3379;2018063006;    3;  17.9;  85.0;eor
       3379;2018063007;    3;  19.8;  75.0;eor
       3379;2018063008;    3;  21.7;  68.0;eor
       3379;2018063009;    3;  22.4;  65.0;eor
       3379;2018063010;    3;  24.9;  49.0;eor
       3379;2018063011;    3;  24.0;  51.0;eor
       3379;2018063012;    3;  25.7;  47.0;eor
       3379;2018063013;    3;  26.0;  43.0;eor
       3379;2018063014;    3;  24.6;  54.0;eor
       3379;2018063015;    3;  24.6;  54.0;eor
       3379;2018063016;    3;  25.1;  50.0;eor
       3379;2018063017;    3;  24.2;  50.0;eor
       3379;2018063018;    3;  22.7;  46.0;eor
       3379;2018063019;    3;  21.1;  43.0;eor
       3379;2018063020;    3;  19.5;  43.0;eor
       3379;2018063021;    3;  18.7;  41.0;eor
       3379;2018063022;    3;  17.3;  46.0;eor
       3379;2018063023;    3;  16.0;  53.0;eor
       3379;2018070100;    3;  15.0;  58.0;eor
       3379;2018070101;    3;  14.1;  61.0;eor
       3379;2018070102;    3;  13.3;  64.0;eor
       3379;2018070103;    3;  12.7;  65.0;eor
       3379;2018070104;    3;  12.2;  67.0;eor
       3379;2018070105;    3;  12.5;  65.0;eor
       3379;2018070106;    3;  13.7;  61.0;eor
       3379;2018070107;    3;  16.1;  51.0;eor
       3379;2018070108;    3;  17.7;  45.0;eor
       3379;2018070109;    3;  19.3;  43.0;eor
       3379;2018070110;    3;  19.5;  42.0;eor
       3379;2018070111;    3;  21.1;  38.0;eor
       3379;2018070112;    3;  20.7;  37.0;eor
       3379;2018070113;    3;  22.1;  37.0;eor
       3379;2018070114;    3;  22.3;  33.0;eor
       3379;2018070115;    3;  23.2;  33.0;eor
       3379;2018070116;    3;  22.0;  31.0;eor
       3379;2018070117;    3;  21.7;  33.0;eor
       3379;2018070118;    3;  20.8;  34.0;eor
       3379;2018070119;    3;  19.6;  39.0;eor
       3379;2018070120;    3;  18.0;  46.0;eor
       3379;2018070121;    3;  17.0;  50.0;eor
       3379;2018070122;    3;  17.0;  47.0;eor
       3379;2018070123;    3;  15.0;  56.0;eor
       3379;2018070200;    3;  14.0;  57.0;eor
       3379;2018070201;    3;  12.7;  63.0;eor
       3379;2018070202;    3;  11.7;  65.0;eor
       3379;2018070203;    3;  11.5;  65.0;eor
       3379;2018070204;    3;  11.1;  67.0;eor
       3379;2018070205;    3;  11.9;  64.0;eor
       3379;2018070206;    3;  13.5;  58.0;eor
       3379;2018070207;    3;  15.5;  55.0;eor
       3379;2018070208;    3;  18.3;  46.0;eor
       3379;2018070209;    3;  20.2;  40.0;eor
       3379;2018070210;    3;  20.7;  39.0;eor
       3379;2018070211;    3;  21.5;  37.0;eor
       3379;2018070212;    3;  22.4;  31.0;eor
       3379;2018070213;    3;  23.9;  36.0;eor
       3379;2018070214;    3;  24.1;  33.0;eor
       3379;2018070215;    3;  24.1;  30.0;eor
       3379;2018070216;    3;  24.0;  34.0;eor
       3379;2018070217;    3;  23.5;  33.0;eor
       3379;2018070218;    3;  22.6;  33.0;eor
       3379;2018070219;    3;  21.4;  37.0;eor
       3379;2018070220;    3;  18.8;  46.0;eor
       3379;2018070221;    3;  17.1;  55.0;eor
       3379;2018070222;    3;  15.8;  61.0;eor
       3379;2018070223;    3;  14.8;  67.0;eor
       3379;2018070300;    3;  13.9;  70.0;eor
       3379;2018070301;    3;  13.2;  72.0;eor
       3379;2018070302;    3;  12.6;  75.0;eor
       3379;2018070303;    3;  12.3;  80.0;eor
       3379;2018070304;    3;  12.5;  81.0;eor
       3379;2018070305;    3;  15.3;  69.0;eor
       3379;2018070306;    3;  17.3;  60.0;eor
       3379;2018070307;    3;  19.1;  51.0;eor
       3379;2018070308;    3;  21.7;  36.0;eor
       3379;2018070309;    3;  22.6;  32.0;eor
       3379;2018070310;    3;  23.0;  32.0;eor
       3379;2018070311;    3;  23.5;  27.0;eor
       3379;2018070312;    3;  25.1;  28.0;eor
       3379;2018070313;    3;  25.3;  30.0;eor
       3379;2018070314;    3;  24.7;  33.0;eor
       3379;2018070315;    3;  25.3;  35.0;eor
       3379;2018070316;    3;  24.4;  54.0;eor
       3379;2018070317;    3;  24.0;  54.0;eor
       3379;2018070318;    3;  23.5;  53.0;eor
       3379;2018070319;    3;  23.0;  57.0;eor
       3379;2018070320;    3;  22.0;  63.0;eor
       3379;2018070321;    3;  21.3;  66.0;eor
       3379;2018070322;    3;  19.9;  72.0;eor
       3379;2018070323;    3;  19.7;  73.0;eor
       3379;2018070400;    3;  19.4;  73.0;eor
       3379;2018070401;    3;  18.0;  82.0;eor
       3379;2018070402;    3;  16.9;  87.0;eor
       3379;2018070403;    3;  17.5;  83.0;eor
       3379;2018070404;    3;  17.8;  80.0;eor
       3379;2018070405;    3;  18.6;  75.0;eor
       3379;2018070406;    3;  19.7;  70.0;eor
       3379;2018070407;    3;  21.3;  64.0;eor
       3379;2018070408;    3;  23.2;  61.0;eor
       3379;2018070409;    3;  23.6;  55.0;eor
       3379;2018070410;    3;  25.0;  52.0;eor
       3379;2018070411;    3;  25.2;  47.0;eor
       3379;2018070412;    3;  26.4;  42.0;eor
       3379;2018070413;    3;  23.1;  62.0;eor
       3379;2018070414;    3;  25.5;  53.0;eor
       3379;2018070415;    3;  23.5;  49.0;eor
       3379;2018070416;    3;  23.8;  48.0;eor
       3379;2018070417;    3;  24.5;  46.0;eor
       3379;2018070418;    3;  23.9;  50.0;eor
       3379;2018070419;    3;  22.5;  51.0;eor
       3379;2018070420;    3;  19.9;  62.0;eor
       3379;2018070421;    3;  18.5;  71.0;eor
       3379;2018070422;    3;  17.3;  78.0;eor
       3379;2018070423;    3;  16.6;  80.0;eor
       3379;2018070500;    3;  16.6;  79.0;eor
       3379;2018070501;    3;  16.3;  80.0;eor
       3379;2018070502;    3;  14.5;  87.0;eor
       3379;2018070503;    3;  14.0;  89.0;eor
       3379;2018070504;    3;  14.3;  90.0;eor
       3379;2018070505;    3;  15.8;  85.0;eor
       3379;2018070506;    3;  18.9;  67.0;eor
       3379;2018070507;    3;  21.3;  61.0;eor
       3379;2018070508;    3;  21.5;  60.0;eor
       3379;2018070509;    3;  22.5;  59.0;eor
       3379;2018070510;    3;  24.2;  52.0;eor
       3379;2018070511;    3;  25.9;  47.0;eor
       3379;2018070512;    3;  25.1;  49.0;eor
       3379;2018070513;    3;  24.7;  56.0;eor
       3379;2018070514;    3;  22.5;  59.0;eor
       3379;2018070515;    3;  21.9;  63.0;eor
       3379;2018070516;    3;  21.8;  64.0;eor
       3379;2018070517;    3;  20.9;  61.0;eor
       3379;2018070518;    3;  20.5;  62.0;eor
       3379;2018070519;    3;  20.2;  65.0;eor
       3379;2018070520;    3;  19.6;  64.0;eor
       3379;2018070521;    3;  17.1;  92.0;eor
       3379;2018070522;    3;  17.0;  91.0;eor
       3379;2018070523;    3;  16.9;  91.0;eor
       3379;2018070600;    3;  16.5;  92.0;eor
       3379;2018070601;    3;  16.4;  92.0;eor
       3379;2018070602;    3;  16.4;  90.0;eor
       3379;2018070603;    3;  15.8;  94.0;eor
       3379;2018070604;    3;  15.5;  96.0;eor
       3379;2018070605;    3;  15.6;  96.0;eor
       3379;2018070606;    3;  15.6;  96.0;eor
       3379;2018070607;    3;  15.7;  95.0;eor
       3379;2018070608;    3;  16.0;  94.0;eor
       3379;2018070609;    3;  15.8;  96.0;eor
       3379;2018070610;    3;  17.1;  94.0;eor
       3379;2018070611;    3;  17.4;  92.0;eor
       3379;2018070612;    3;  18.4;  83.0;eor
       3379;2018070613;    3;  18.4;  83.0;eor
       3379;2018070614;    3;  18.4;  79.0;eor
       3379;2018070615;    3;  19.8;  73.0;eor
       3379;2018070616;    3;  20.5;  69.0;eor
       3379;2018070617;    3;  18.7;  73.0;eor
       3379;2018070618;    3;  18.6;  81.0;eor
       3379;2018070619;    3;  18.1;  83.0;eor
       3379;2018070620;    3;  17.0;  83.0;eor
       3379;2018070621;    3;  16.8;  84.0;eor
       3379;2018070622;    3;  16.0;  91.0;eor
       3379;2018070623;    3;  15.8;  93.0;eor
       3379;2018070700;    3;  15.6;  92.0;eor
       3379;2018070701;    3;  14.9;  93.0;eor
       3379;2018070702;    3;  14.5;  94.0;eor
       3379;2018070703;    3;  14.1;  94.0;eor
       3379;2018070704;    3;  13.9;  94.0;eor
       3379;2018070705;    3;  14.7;  92.0;eor
       3379;2018070706;    3;  16.1;  86.0;eor
       3379;2018070707;    3;  17.0;  77.0;eor
       3379;2018070708;    3;  18.5;  62.0;eor
       3379;2018070709;    3;  20.1;  50.0;eor
       3379;2018070710;    3;  20.6;  50.0;eor
       3379;2018070711;    3;  22.2;  45.0;eor
       3379;2018070712;    3;  23.2;  41.0;eor
       3379;2018070713;    3;  23.1;  42.0;eor
       3379;2018070714;    3;  24.0;  38.0;eor
       3379;2018070715;    3;  24.0;  41.0;eor
       3379;2018070716;    3;  23.3;  40.0;eor
       3379;2018070717;    3;  23.4;  39.0;eor
       3379;2018070718;    3;  23.0;  39.0;eor
       3379;2018070719;    3;  21.5;  45.0;eor
       3379;2018070720;    3;  19.0;  61.0;eor
       3379;2018070721;    3;  18.0;  66.0;eor
       3379;2018070722;    3;  18.8;  64.0;eor
       3379;2018070723;    3;  17.9;  67.0;eor
       3379;2018070800;    3;  17.4;  74.0;eor
       3379;2018070801;    3;  16.3;  81.0;eor
       3379;2018070802;    3;  16.2;  81.0;eor
       3379;2018070803;    3;  15.7;  82.0;eor
       3379;2018070804;    3;  15.4;  82.0;eor
       3379;2018070805;    3;  16.5;  76.0;eor
       3379;2018070806;    3;  17.2;  73.0;eor
       3379;2018070807;    3;  19.1;  65.0;eor
       3379;2018070808;    3;  20.6;  63.0;eor
       3379;2018070809;    3;  21.3;  56.0;eor
       3379;2018070810;    3;  22.8;  45.0;eor
       3379;2018070811;    3;  24.6;  45.0;eor
       3379;2018070812;    3;  24.0;  41.0;eor
       3379;2018070813;    3;  24.3;  41.0;eor
       3379;2018070814;    3;  24.8;  39.0;eor
       3379;2018070815;    3;  25.0;  38.0;eor
       3379;2018070816;    3;  24.9;  40.0;eor
       3379;2018070817;    3;  24.0;  40.0;eor
       3379;2018070818;    3;  23.7;  40.0;eor
       3379;2018070819;    3;  22.3;  43.0;eor
       3379;2018070820;    3;  20.3;  51.0;eor
       3379;2018070821;    3;  18.1;  64.0;eor
       3379;2018070822;    3;  16.9;  69.0;eor
       3379;2018070823;    3;  16.1;  72.0;eor
       3379;2018070900;    3;  15.3;  74.0;eor
       3379;2018070901;    3;  14.7;  78.0;eor
       3379;2018070902;    3;  14.0;  82.0;eor
       3379;2018070903;    3;  13.6;  84.0;eor
       3379;2018070904;    3;  13.9;  84.0;eor
       3379;2018070905;    3;  15.5;  75.0;eor
       3379;2018070906;    3;  17.5;  67.0;eor
       3379;2018070907;    3;  20.4;  52.0;eor
       3379;2018070908;    3;  22.6;  48.0;eor
       3379;2018070909;    3;  23.0;  41.0;eor
       3379;2018070910;    3;  23.4;  41.0;eor
       3379;2018070911;    3;  23.9;  38.0;eor
       3379;2018070912;    3;  25.5;  37.0;eor
       3379;2018070913;    3;  25.3;  37.0;eor
       3379;2018070914;    3;  25.8;  39.0;eor
       3379;2018070915;    3;  26.3;  35.0;eor
       3379;2018070916;    3;  26.1;  34.0;eor
       3379;2018070917;    3;  25.0;  37.0;eor
       3379;2018070918;    3;  24.5;  39.0;eor
       3379;2018070919;    3;  23.9;  43.0;eor
       3379;2018070920;    3;  21.9;  55.0;eor
       3379;2018070921;    3;  22.1;  56.0;eor
       3379;2018070922;    3;  21.4;  60.0;eor
       3379;2018070923;    3;  19.9;  63.0;eor
       3379;2018071000;    3;  18.2;  65.0;eor
       3379;2018071001;    3;  17.8;  70.0;eor
       3379;2018071002;    3;  17.3;  72.0;eor
       3379;2018071003;    3;  16.7;  72.0;eor
       3379;2018071004;    3;  16.9;  69.0;eor
       3379;2018071005;    3;  17.1;  67.0;eor
       3379;2018071006;    3;  17.2;  67.0;eor
       3379;2018071007;    3;  17.3;  67.0;eor
       3379;2018071008;    3;  18.6;  61.0;eor
       3379;2018071009;    3;  19.3;  58.0;eor
       3379;2018071010;    3;  19.5;  57.0;eor
       3379;2018071011;    3;  20.5;  53.0;eor
       3379;2018071012;    3;  21.9;  47.0;eor
       3379;2018071013;    3;  22.9;  45.0;eor
       3379;2018071014;    3;  23.2;  42.0;eor
       3379;2018071015;    3;  20.2;  63.0;eor
       3379;2018071016;    3;  16.5;  82.0;eor
       3379;2018071017;    3;  17.1;  80.0;eor
       3379;2018071018;    3;  16.3;  84.0;eor
       3379;2018071019;    3;  16.3;  89.0;eor
       3379;2018071020;    3;  16.5;  86.0;eor
       3379;2018071021;    3;  16.3;  84.0;eor
       3379;2018071022;    3;  16.0;  89.0;eor
       3379;2018071023;    3;  15.3;  91.0;eor
       3379;2018071100;    3;  15.4;  86.0;eor
       3379;2018071101;    3;  15.2;  87.0;eor
       3379;2018071102;    3;  15.0;  87.0;eor
       3379;2018071103;    3;  14.8;  87.0;eor
       3379;2018071104;    3;  14.7;  86.0;eor
       3379;2018071105;    3;  14.7;  80.0;eor
       3379;2018071106;    3;  14.7;  74.0;eor
       3379;2018071107;    3;  15.0;  69.0;eor
       3379;2018071108;    3;  16.9;  64.0;eor
       3379;2018071109;    3;  16.8;  61.0;eor
       3379;2018071110;    3;  17.9;  54.0;eor
       3379;2018071111;    3;  18.5;  55.0;eor
       3379;2018071112;    3;  17.4;  63.0;eor
       3379;2018071113;    3;  17.7;  55.0;eor
       3379;2018071114;    3;  18.8;  49.0;eor
       3379;2018071115;    3;  18.5;  56.0;eor
       3379;2018071116;    3;  19.1;  52.0;eor
       3379;2018071117;    3;  18.5;  52.0;eor
       3379;2018071118;    3;  18.1;  52.0;eor
       3379;2018071119;    3;  17.3;  53.0;eor
       3379;2018071120;    3;  15.6;  61.0;eor
       3379;2018071121;    3;  15.2;  65.0;eor
       3379;2018071122;    3;  14.1;  72.0;eor
       3379;2018071123;    3;  13.3;  75.0;eor
       3379;2018071200;    3;  12.9;  77.0;eor
       3379;2018071201;    3;  12.9;  77.0;eor
       3379;2018071202;    3;  13.2;  78.0;eor
       3379;2018071203;    3;  13.3;  75.0;eor
       3379;2018071204;    3;  12.2;  81.0;eor
       3379;2018071205;    3;  13.8;  78.0;eor
       3379;2018071206;    3;  15.8;  65.0;eor
       3379;2018071207;    3;  17.9;  54.0;eor
       3379;2018071208;    3;  19.2;  48.0;eor
       3379;2018071209;    3;  20.1;  47.0;eor
       3379;2018071210;    3;  20.7;  48.0;eor
       3379;2018071211;    3;  21.1;  52.0;eor
       3379;2018071212;    3;  21.7;  51.0;eor
       3379;2018071213;    3;  21.9;  49.0;eor
       3379;2018071214;    3;  22.3;  47.0;eor
       3379;2018071215;    3;  23.1;  45.0;eor
       3379;2018071216;    3;  22.5;  45.0;eor
       3379;2018071217;    3;  22.1;  46.0;eor
       3379;2018071218;    3;  21.6;  46.0;eor
       3379;2018071219;    3;  20.1;  53.0;eor
       3379;2018071220;    3;  18.1;  64.0;eor
       3379;2018071221;    3;  17.4;  69.0;eor
       3379;2018071222;    3;  16.5;  74.0;eor
       3379;2018071223;    3;  15.4;  80.0;eor
       3379;2018071300;    3;  14.7;  84.0;eor
       3379;2018071301;    3;  13.8;  88.0;eor
       3379;2018071302;    3;  13.5;  89.0;eor
       3379;2018071303;    3;  13.2;  89.0;eor
       3379;2018071304;    3;  13.0;  88.0;eor
       3379;2018071305;    3;  15.2;  81.0;eor
       3379;2018071306;    3;  17.2;  73.0;eor
       3379;2018071307;    3;  20.7;  55.0;eor
       3379;2018071308;    3;  21.5;  47.0;eor
       3379;2018071309;    3;  22.9;  43.0;eor
       3379;2018071310;    3;  23.6;  41.0;eor
       3379;2018071311;    3;  24.9;  38.0;eor
       3379;2018071312;    3;  26.0;  35.0;eor
       3379;2018071313;    3;  25.5;  34.0;eor
       3379;2018071314;    3;  26.2;  32.0;eor
       3379;2018071315;    3;  26.7;  32.0;eor
       3379;2018071316;    3;  26.4;  33.0;eor
       3379;2018071317;    3;  25.8;  30.0;eor
       3379;2018071318;    3;  25.4;  35.0;eor
       3379;2018071319;    3;  23.6;  40.0;eor
       3379;2018071320;    3;  20.7;  53.0;eor
       3379;2018071321;    3;  19.2;  63.0;eor
       3379;2018071322;    3;  18.0;  69.0;eor
       3379;2018071323;    3;  17.4;  73.0;eor
       3379;2018071400;    3;  16.4;  78.0;eor
       3379;2018071401;    3;  15.7;  83.0;eor
       3379;2018071402;    3;  15.5;  84.0;eor
       3379;2018071403;    3;  15.4;  79.0;eor
       3379;2018071404;    3;  15.1;  81.0;eor
       3379;2018071405;    3;  16.7;  74.0;eor
       3379;2018071406;    3;  18.5;  70.0;eor
       3379;2018071407;    3;  20.6;  62.0;eor
       3379;2018071408;    3;  23.5;  51.0;eor
       3379;2018071409;    3;  24.9;  44.0;eor
       3379;2018071410;    3;  25.6;  41.0;eor
       3379;2018071411;    3;  26.2;  37.0;eor
       3379;2018071412;    3;  26.6;  39.0;eor
       3379;2018071413;    3;  25.1;  43.0;eor
       3379;2018071414;    3;  26.1;  40.0;eor
       3379;2018071415;    3;  25.7;  46.0;eor
       3379;2018071416;    3;  21.3;  75.0;eor
       3379;2018071417;    3;  21.0;  77.0;eor
       3379;2018071418;    3;  21.4;  70.0;eor
       3379;2018071419;    3;  20.6;  74.0;eor
       3379;2018071420;    3;  18.5;  87.0;eor
       3379;2018071421;    3;  17.6;  88.0;eor
       3379;2018071422;    3;  16.6;  91.0;eor
       3379;2018071423;    3;  16.4;  93.0;eor
       3379;2018071500;    3;  15.7;  94.0;eor
       3379;2018071501;    3;  15.5;  94.0;eor
       3379;2018071502;    3;  15.4;  94.0;eor
       3379;2018071503;    3;  15.4;  94.0;eor
       3379;2018071504;    3;  15.2;  95.0;eor
       3379;2018071505;    3;  16.5;  85.0;eor
       3379;2018071506;    3;  17.8;  83.0;eor
       3379;2018071507;    3;  20.8;  70.0;eor
       3379;2018071508;    3;  22.6;  59.0;eor
       3379;2018071509;    3;  24.1;  46.0;eor
       3379;2018071510;    3;  25.4;  42.0;eor
       3379;2018071511;    3;  26.4;  37.0;eor
       3379;2018071512;    3;  26.8;  34.0;eor
       3379;2018071513;    3;  26.6;  35.0;eor
       3379;2018071514;    3;  26.5;  36.0;eor
       3379;2018071515;    3;  21.0;  53.0;eor
       3379;2018071516;    3;  19.7;  70.0;eor
       3379;2018071517;    3;  20.4;  67.0;eor
       3379;2018071518;    3;  20.3;  61.0;eor
       3379;2018071519;    3;  19.7;  62.0;eor
       3379;2018071520;    3;  19.2;  63.0;eor
       3379;2018071521;    3;  18.1;  68.0;eor
       3379;2018071522;    3;  16.9;  75.0;eor
       3379;2018071523;    3;  16.5;  80.0;eor
       3379;2018071600;    3;  16.4;  80.0;eor
       3379;2018071601;    3;  16.1;  82.0;eor
       3379;2018071602;    3;  16.2;  79.0;eor
       3379;2018071603;    3;  16.3;  79.0;eor
       3379;2018071604;    3;  16.0;  79.0;eor
       3379;2018071605;    3;  16.8;  78.0;eor
       3379;2018071606;    3;  15.2;  95.0;eor
       3379;2018071607;    3;  16.3;  90.0;eor
       3379;2018071608;    3;  18.0;  82.0;eor
       3379;2018071609;    3;  19.3;  70.0;eor
       3379;2018071610;    3;  21.4;  60.0;eor
       3379;2018071611;    3;  23.0;  52.0;eor
       3379;2018071612;    3;  24.4;  46.0;eor
       3379;2018071613;    3;  24.7;  43.0;eor
       3379;2018071614;    3;  24.3;  43.0;eor
       3379;2018071615;    3;  23.3;  48.0;eor
       3379;2018071616;    3;  23.4;  48.0;eor
       3379;2018071617;    3;  23.6;  50.0;eor
       3379;2018071618;    3;  22.9;  49.0;eor
       3379;2018071619;    3;  21.7;  56.0;eor
       3379;2018071620;    3;  19.9;  62.0;eor
       3379;2018071621;    3;  18.5;  68.0;eor
       3379;2018071622;    3;  17.0;  79.0;eor
       3379;2018071623;    3;  16.6;  80.0;eor
       3379;2018071700;    3;  15.8;  84.0;eor
       3379;2018071701;    3;  15.4;  86.0;eor
       3379;2018071702;    3;  15.7;  86.0;eor
       3379;2018071703;    3;  15.2;  87.0;eor
       3379;2018071704;    3;  15.4;  88.0;eor
       3379;2018071705;    3;  16.1;  82.0;eor
       3379;2018071706;    3;  18.1;  75.0;eor
       3379;2018071707;    3;  20.3;  64.0;eor
       3379;2018071708;    3;  22.0;  57.0;eor
       3379;2018071709;    3;  22.8;  56.0;eor
       3379;2018071710;    3;  24.0;  43.0;eor
       3379;2018071711;    3;  25.2;  38.0;eor
       3379;2018071712;    3;  26.8;  36.0;eor
       3379;2018071713;    3;  24.5;  35.0;eor
       3379;2018071714;    3;  25.9;  33.0;eor
       3379;2018071715;    3;  21.5;  57.0;eor
       3379;2018071716;    3;  21.0;  62.0;eor
       3379;2018071717;    3;  21.7;  57.0;eor
       3379;2018071718;    3;  17.2;  86.0;eor
       3379;2018071719;    3;  17.3;  81.0;eor
       3379;2018071720;    3;  17.6;  76.0;eor
       3379;2018071721;    3;  17.7;  74.0;eor
       3379;2018071722;    3;  17.0;  79.0;eor
       3379;2018071723;    3;  16.7;  76.0;eor
       3379;2018071800;    3;  16.6;  76.0;eor
       3379;2018071801;    3;  16.2;  77.0;eor
       3379;2018071802;    3;  16.3;  76.0;eor
       3379;2018071803;    3;  16.3;  76.0;eor
       3379;2018071804;    3;  16.2;  76.0;eor
       3379;2018071805;    3;  16.8;  73.0;eor
       3379;2018071806;    3;  18.6;  67.0;eor
       3379;2018071807;    3;  20.7;  58.0;eor
       3379;2018071808;    3;  22.7;  53.0;eor
       3379;2018071809;    3;  24.3;  46.0;eor
       3379;2018071810;    3;  24.6;  44.0;eor
       3379;2018071811;    3;  25.7;  41.0;eor
       3379;2018071812;    3;  27.1;  38.0;eor
       3379;2018071813;    3;  26.6;  37.0;eor
       3379;2018071814;    3;  28.0;  34.0;eor
       3379;2018071815;    3;  27.7;  36.0;eor
       3379;2018071816;    3;  27.4;  36.0;eor
       3379;2018071817;    3;  26.6;  37.0;eor
       3379;2018071818;    3;  26.0;  39.0;eor
       3379;2018071819;    3;  24.2;  45.0;eor
       3379;2018071820;    3;  21.6;  55.0;eor
       3379;2018071821;    3;  20.4;  58.0;eor
       3379;2018071822;    3;  19.1;  65.0;eor
       3379;2018071823;    3;  17.7;  71.0;eor
       3379;2018071900;    3;  17.1;  76.0;eor
       3379;2018071901;    3;  16.5;  80.0;eor
       3379;2018071902;    3;  15.6;  85.0;eor
       3379;2018071903;    3;  15.3;  85.0;eor
       3379;2018071904;    3;  14.8;  86.0;eor
       3379;2018071905;    3;  16.2;  79.0;eor
       3379;2018071906;    3;  17.8;  65.0;eor
       3379;2018071907;    3;  19.9;  53.0;eor
       3379;2018071908;    3;  21.9;  47.0;eor
       3379;2018071909;    3;  23.5;  43.0;eor
       3379;2018071910;    3;  24.8;  39.0;eor
       3379;2018071911;    3;  26.1;  35.0;eor
       3379;2018071912;    3;  26.4;  34.0;eor
       3379;2018071913;    3;  27.8;  33.0;eor
       3379;2018071914;    3;  27.8;  34.0;eor
       3379;2018071915;    3;  27.8;  33.0;eor
       3379;2018071916;    3;  27.4;  32.0;eor
       3379;2018071917;    3;  26.9;  31.0;eor
       3379;2018071918;    3;  26.2;  34.0;eor
       3379;2018071919;    3;  24.4;  36.0;eor
       3379;2018071920;    3;  21.7;  46.0;eor
       3379;2018071921;    3;  19.9;  57.0;eor
       3379;2018071922;    3;  18.7;  63.0;eor
       3379;2018071923;    3;  17.6;  69.0;eor
       3379;2018072000;    3;  16.8;  73.0;eor
       3379;2018072001;    3;  16.5;  76.0;eor
       3379;2018072002;    3;  15.6;  77.0;eor
       3379;2018072003;    3;  15.0;  80.0;eor
       3379;2018072004;    3;  14.9;  83.0;eor
       3379;2018072005;    3;  16.3;  79.0;eor
       3379;2018072006;    3;  19.3;  63.0;eor
       3379;2018072007;    3;  23.5;  42.0;eor
       3379;2018072008;    3;  24.3;  43.0;eor
       3379;2018072009;    3;  25.8;  42.0;eor
       3379;2018072010;    3;  26.4;  37.0;eor
       3379;2018072011;    3;  28.5;  33.0;eor
       3379;2018072012;    3;  29.2;  29.0;eor
       3379;2018072013;    3;  29.4;  30.0;eor
       3379;2018072014;    3;  28.6;  30.0;eor
       3379;2018072015;    3;  28.2;  32.0;eor
       3379;2018072016;    3;  28.5;  33.0;eor
       3379;2018072017;    3;  28.1;  33.0;eor
       3379;2018072018;    3;  27.1;  37.0;eor
       3379;2018072019;    3;  25.6;  42.0;eor
       3379;2018072020;    3;  24.4;  47.0;eor
       3379;2018072021;    3;  19.6;  81.0;eor
       3379;2018072022;    3;  19.5;  82.0;eor
       3379;2018072023;    3;  19.9;  81.0;eor
       3379;2018072100;    3;  18.9;  79.0;eor
       3379;2018072101;    3;  18.1;  83.0;eor
       3379;2018072102;    3;  17.8;  83.0;eor
       3379;2018072103;    3;  17.9;  83.0;eor
       3379;2018072104;    3;  18.1;  82.0;eor
       3379;2018072105;    3;  18.3;  80.0;eor
       3379;2018072106;    3;  17.5;  92.0;eor
       3379;2018072107;    3;  17.6;  90.0;eor
       3379;2018072108;    3;  17.2;  86.0;eor
       3379;2018072109;    3;  16.8;  89.0;eor
       3379;2018072110;    3;  16.7;  89.0;eor
       3379;2018072111;    3;  17.2;  89.0;eor
       3379;2018072112;    3;  18.2;  83.0;eor
       3379;2018072113;    3;  19.2;  79.0;eor
       3379;2018072114;    3;  18.8;  79.0;eor
       3379;2018072115;    3;  19.3;  77.0;eor
       3379;2018072116;    3;  19.3;  79.0;eor
       3379;2018072117;    3;  20.1;  74.0;eor
       3379;2018072118;    3;  19.3;  81.0;eor
       3379;2018072119;    3;  17.9;  89.0;eor
       3379;2018072120;    3;  17.1;  91.0;eor
       3379;2018072121;    3;  16.9;  94.0;eor
       3379;2018072122;    3;  16.6;  95.0;eor
       3379;2018072123;    3;  16.5;  97.0;eor
       3379;2018072200;    3;  16.6;  95.0;eor
       3379;2018072201;    3;  16.5;  96.0;eor
       3379;2018072202;    3;  16.3;  95.0;eor
       3379;2018072203;    3;  16.2;  96.0;eor
       3379;2018072204;    3;  16.1;  96.0;eor
       3379;2018072205;    3;  16.2;  96.0;eor
       3379;2018072206;    3;  16.5;  96.0;eor
       3379;2018072207;    3;  15.9;  96.0;eor
       3379;2018072208;    3;  16.7;  96.0;eor
       3379;2018072209;    3;  17.0;  94.0;eor
       3379;2018072210;    3;  17.2;  95.0;eor
       3379;2018072211;    3;  17.2;  95.0;eor
       3379;2018072212;    3;  17.0;  95.0;eor
       3379;2018072213;    3;  17.3;  92.0;eor
       3379;2018072214;    3;  18.0;  88.0;eor
